Genre,user_id,item_id,Season
Rap,89623,2250,other
Hard rock,6481,1275,office
Rap,7567,1599,Summer
Hard rock,25365,24,Summer
Rap,86231,1,get-together
Classical,75712,3118,Summer
Rap,59119,1030,get-together
Rap,79644,132,get-together
Rap,10800,2996,get-together
Classical,34150,3943,Summer
Rap,10927,1420,get-together
Classical,90343,682,get-together
Hard rock,50761,4887,Daily
Classical,54993,109,other
Hard rock,8101,3,other
Rap,31986,63,Summer
Rap,56691,2197,get-together
Rap,53621,2881,get-together
Rap,71299,131,office
Rap,54147,132,Summer
Rap,1315,3842,Christmas
Rap,18529,54,Summer
Classical,30371,5786,Daily
Rap,59491,4213,get-together
Classical,94780,3327,Christmas
Rap,89159,342,Summer
Classical,14406,5415,Daily
Classical,87057,94,Summer
Rap,71755,1546,Summer
Rap,51992,100,get-together
Rap,86745,387,Daily
Rap,37352,131,get-together
Rap,13003,2115,Summer
Rap,86016,3266,office
Rap,78605,294,other
Classical,36045,20,Christmas
Rap,14670,52,Summer
Rap,44254,721,Summer
Rap,65616,664,other
Rap,40808,121,other
Rap,7603,2994,Summer
Hard rock,26234,5512,Daily
Rap,42750,1269,Summer
Hard rock,68264,3548,Christmas
Classical,75411,863,Summer
Rap,54242,3582,Summer
Rap,54760,511,office
Rap,26427,5,Summer
Classical,17727,4661,office
Classical,14879,2088,other
Rap,38678,15,Christmas
Rap,11495,3327,Christmas
Rap,40643,1052,Summer
Rap,49725,1624,get-together
Rap,38962,4027,Daily
Rap,98473,2308,get-together
Rap,39231,1956,Daily
Rap,22431,3408,Christmas
Hard rock,100327,2758,Summer
Rap,76968,16,Summer
Rap,3331,33,Christmas
Classical,40700,1166,office
Rap,52507,5457,office
Rap,12889,3978,other
Classical,10225,732,Christmas
Rap,26090,3333,Summer
Rap,23737,2260,Christmas
Rap,33528,1,Christmas
Rap,72052,1223,Christmas
Rap,93845,1083,other
Classical,86530,2329,Summer
Rap,66697,1684,holiday
Rap,11363,723,holiday
Rap,58429,975,office
Rap,102518,6,Christmas
Rap,25631,4682,other
Rap,16326,1655,Summer
Hard rock,58345,5068,Daily
Rap,89258,2557,office
Rap,62687,350,office
Rap,68588,126,other
Classical,104908,3027,Daily
Rap,10930,20,Christmas
Hard rock,54232,3654,Summer
Rap,105405,2351,Summer
Rap,14917,29,Summer
Hard rock,39002,5770,other
Rap,90331,978,Summer
Rap,98349,2853,Christmas
Rap,29806,5663,get-together
Rap,10702,10,Summer
Rap,84735,27,Summer
Rap,30496,1317,Christmas
Rap,7026,4382,office
Rap,42154,3854,Summer
Rap,88649,1,Summer
Rap,14435,1728,Summer
Classical,88283,3585,get-together
Hard rock,46718,67,get-together
Rap,3246,1203,get-together
Classical,7699,2895,holiday
Rap,6742,4887,get-together
Rap,71982,1164,other
Rap,19828,1243,Summer
Rap,5144,3713,Summer
Rap,7582,3702,get-together
Rap,42536,1698,office
Rap,94626,4540,Daily
Rap,49648,1913,other
Rap,79886,3582,Summer
Rap,57701,3095,Christmas
Rap,101841,407,other
Hard rock,26581,614,Christmas
Classical,93697,971,Summer
Rap,57253,28,Summer
Rap,96243,2641,Summer
Rap,96909,4438,Daily
Classical,24979,1426,Summer
Hard rock,77276,3260,Summer
Rap,15254,32,Christmas
Classical,72010,1076,Daily
Hard rock,44787,5586,other
Rap,52971,5449,Daily
Rap,7413,2453,Summer
Hard rock,97548,3281,Christmas
Rap,103288,2510,holiday
Rap,98977,5065,Daily
Rap,33320,2132,Summer
Rap,75958,1767,Daily
Rap,68709,1455,Summer
Rap,63568,3758,Summer
Hard rock,7388,4681,other
Rap,23873,3074,get-together
Rap,44113,1386,get-together
Rap,17065,1674,other
Rap,27118,2536,other
Hard rock,72766,1767,office
Rap,13085,2279,Daily
Hard rock,78711,1067,Summer
Hard rock,29802,2686,Summer
Rap,78929,4644,other
Rap,67175,37,Christmas
Hard rock,22127,1729,office
Classical,80094,109,Summer
Rap,46134,19,Christmas
Hard rock,53987,2710,get-together
Rap,61682,2009,get-together
Rap,73930,3207,Summer
Rap,78188,449,other
Rap,35824,340,Summer
Rap,85251,2030,Summer
Rap,38405,70,get-together
Rap,56186,2026,Summer
Classical,25900,795,Summer
Rap,98343,1255,office
Classical,21275,3565,Christmas
Classical,58821,866,Summer
Rap,48705,12,Christmas
Rap,12350,1760,get-together
Hard rock,6780,1924,Christmas
Rap,101131,29,Summer
Rap,4085,2,get-together
Rap,17384,36,get-together
Rap,10533,3831,Christmas
Rap,27657,882,Summer
Rap,96203,3175,get-together
Rap,76863,4179,office
Rap,62481,5193,office
Classical,82984,16,Summer
Rap,90557,27,other
Rap,28284,2457,Summer
Classical,67079,45,get-together
Rap,60582,1054,other
Rap,86699,1799,office
Classical,22323,3716,Summer
Hard rock,93646,3270,other
Rap,85490,48,Christmas
Classical,58106,337,Summer
Rap,102580,97,other
Rap,4193,1322,Summer
Rap,101877,0,Christmas
Rap,78953,2362,Christmas
Rap,54913,442,get-together
Classical,17156,2461,Christmas
Rap,79979,1972,Christmas
Rap,32990,523,get-together
Hard rock,23772,2429,other
Rap,86991,684,Summer
Rap,1761,118,Summer
Rap,39613,3280,office
Rap,60850,9,Summer
Classical,88122,63,get-together
Rap,11493,1201,Summer
Rap,43835,2895,Summer
Rap,34965,1502,office
Rap,58212,62,Christmas
Rap,19407,10,Christmas
Rap,82749,1670,Summer
Hard rock,64150,233,Summer
Rap,56899,27,Summer
Rap,22276,252,get-together
Classical,88813,3727,Summer
Hard rock,60772,2829,Summer
Rap,76534,5361,get-together
Rap,1179,9,other
Rap,54677,3278,Christmas
Rap,34928,4991,other
Rap,83313,48,Christmas
Hard rock,32223,2813,Summer
Hard rock,59176,47,Christmas
Rap,71026,2749,Summer
Rap,94453,3853,Summer
Rap,60085,4991,Daily
Rap,59260,4,Christmas
Rap,34641,831,Summer
Rap,42528,3182,Christmas
Rap,90935,2341,Summer
Rap,69686,66,Christmas
Classical,99912,22,Christmas
Rap,102063,2009,get-together
Rap,70201,43,other
Rap,77006,2045,Christmas
Rap,53929,857,Summer
Rap,65993,47,other
Rap,84294,5638,office
Rap,47304,627,office
Rap,23264,4077,other
Rap,55219,1207,other
Rap,18649,3798,Christmas
Rap,86750,2388,Summer
Classical,44232,65,Summer
Hard rock,62076,5075,get-together
Rap,56741,3476,Summer
Rap,46836,1172,office
Rap,37719,3810,Christmas
Rap,15239,46,other
Hard rock,13327,28,Summer
Rap,102282,3078,Summer
Rap,43060,4862,Daily
Rap,63192,123,get-together
Rap,100219,253,Summer
Rap,3226,2,get-together
Rap,32197,3832,Summer
Rap,54387,435,Christmas
Hard rock,90771,38,get-together
Rap,68145,63,get-together
Classical,40412,3345,get-together
Rap,47531,1876,Christmas
Hard rock,10970,1922,office
Rap,8567,91,Christmas
Rap,13020,590,office
Classical,2576,3860,other
Rap,88257,27,Summer
Hard rock,99373,1553,Summer
Hard rock,56202,3248,get-together
Rap,10691,2752,Summer
Hard rock,98519,4853,office
Rap,39830,1243,get-together
Rap,93591,135,other
Rap,101613,1418,Summer
Rap,34338,1830,other
Rap,99177,1255,office
Rap,104092,3184,get-together
Rap,88414,2486,other
Rap,2175,4415,office
Hard rock,85933,644,get-together
Hard rock,41473,48,Christmas
Rap,61038,25,get-together
Hard rock,58485,20,Christmas
Hard rock,3494,3069,other
Rap,13363,1144,get-together
Classical,86194,3807,other
Rap,89082,1234,get-together
Classical,50952,4606,office
Rap,27341,2564,other
Rap,25472,1762,Christmas
Classical,100600,117,Christmas
Rap,30345,1803,Summer
Rap,39598,853,other
Rap,1315,1874,Summer
Rap,60607,1032,Christmas
Rap,45857,682,get-together
Rap,56427,1830,Christmas
Rap,75179,1,Christmas
Rap,25773,2260,Summer
Rap,89904,465,Christmas
Rap,4071,2697,other
Rap,3938,286,get-together
Rap,23911,3227,office
Rap,18879,4902,other
Rap,23167,866,Christmas
Rap,26610,1189,Summer
Rap,21918,2262,Summer
Rap,20188,2,Christmas
Rap,21583,5038,get-together
Rap,10434,2775,office
Rap,28922,39,Christmas
Rap,87862,164,Christmas
Classical,37356,63,get-together
Classical,33097,3409,Summer
Rap,90440,41,get-together
Rap,44870,97,get-together
Rap,99723,85,Summer
Rap,68275,2086,Summer
Rap,59040,3393,Summer
Rap,90567,97,other
Hard rock,45700,912,get-together
Hard rock,49876,1572,Summer
Rap,34804,1,Christmas
Hard rock,39238,2040,Summer
Rap,91482,2678,get-together
Classical,48793,2,get-together
Rap,50035,97,Summer
Rap,63269,1872,get-together
Rap,3385,3327,Christmas
Rap,62153,2202,Daily
Rap,3161,1740,get-together
Rap,55514,1,Christmas
Rap,85689,1775,Christmas
Rap,94222,22,Summer
Rap,70485,2790,get-together
Rap,89391,42,Christmas
Hard rock,39982,40,get-together
Hard rock,3763,165,Summer
Hard rock,7953,20,Christmas
Rap,28795,2520,Christmas
Rap,31979,445,Christmas
Classical,34802,74,Summer
Rap,59114,1457,Christmas
Rap,14644,2453,other
Rap,62244,3480,Christmas
Rap,27074,3593,holiday
Rap,7427,4376,holiday
Rap,102985,327,Christmas
Rap,101090,5487,office
Rap,94414,17,Christmas
Hard rock,87240,3366,Daily
Rap,14540,2820,Christmas
Hard rock,35130,1470,Summer
Rap,52561,2154,Summer
Rap,30129,30,Christmas
Rap,11221,4046,Daily
Hard rock,10074,2740,office
Rap,63104,1310,get-together
Rap,96407,30,Christmas
Rap,98482,41,get-together
Rap,92064,1711,other
Rap,96599,30,Summer
Rap,100487,513,office
Rap,69239,557,Summer
Rap,14244,3235,Summer
Rap,66919,3329,get-together
Rap,19287,100,Summer
Rap,27965,88,get-together
Rap,88976,5075,other
Rap,13685,2260,Summer
Rap,98514,5494,Daily
Rap,37684,3012,holiday
Rap,27853,22,Summer
Rap,54774,10,Christmas
Rap,90962,2504,Christmas
Rap,3204,2252,Summer
Classical,34220,147,get-together
Rap,68312,3026,get-together
Hard rock,87940,3759,office
Rap,50220,3155,get-together
Rap,12386,1616,get-together
Classical,20454,82,Summer
Hard rock,9570,15,get-together
Classical,47256,1008,other
Hard rock,31476,4377,Daily
Classical,37591,2778,Daily
Rap,5007,426,office
Rap,41405,5088,other
Rap,78119,3469,office
Hard rock,28795,1560,Christmas
Rap,20303,14,Christmas
Hard rock,319,5801,Daily
Rap,4640,3319,other
Classical,76857,283,Summer
Rap,49764,4601,office
Rap,84950,2180,Summer
Rap,16509,3732,other
Rap,70113,3788,Christmas
Rap,76814,1274,Summer
Rap,42393,18,Christmas
Rap,35720,16,Christmas
Classical,45536,156,other
Rap,71878,29,Summer
Rap,36057,1638,get-together
Classical,50337,98,get-together
Classical,61251,2341,Christmas
Rap,75471,7,Christmas
Rap,4938,1,Christmas
Rap,18764,5469,get-together
Rap,57498,3279,get-together
Rap,11217,3981,Daily
Rap,65151,2582,Christmas
Rap,7880,16,Summer
Rap,28992,2002,office
Classical,81034,3233,Summer
Rap,62906,1533,Christmas
Rap,53162,1532,Christmas
Rap,86759,3698,Summer
Rap,102814,27,other
Rap,88234,978,Summer
Classical,41784,865,Christmas
Rap,72407,1109,get-together
Rap,98575,253,Summer
Hard rock,6499,3113,office
Rap,24724,1426,Summer
Rap,2931,650,Christmas
Classical,38868,3184,get-together
Rap,33650,3984,get-together
Rap,74006,37,Christmas
Classical,87570,1196,Christmas
Hard rock,79724,5149,Daily
Rap,52491,1455,Summer
Rap,27265,91,Christmas
Rap,226,5725,get-together
Rap,26368,1072,Christmas
Rap,103122,2953,other
Rap,54025,2741,Summer
Rap,12068,51,Summer
Rap,63062,1479,Christmas
Rap,39907,1281,Christmas
Rap,72128,2251,Summer
Rap,22662,2148,Daily
Rap,40076,7,Summer
Rap,39995,5826,Summer
Rap,91283,347,Daily
Rap,21523,3461,Summer
Rap,50828,70,Summer
Rap,74228,3565,Summer
Rap,40182,2109,Summer
Rap,20012,1830,Christmas
Rap,39231,4006,Daily
Rap,27988,2424,other
Rap,87136,1,Summer
Rap,66277,2631,Summer
Rap,60013,4194,other
Rap,4386,91,Christmas
Rap,93225,11,get-together
Rap,49465,3889,Daily
Rap,11520,1858,Christmas
Rap,82290,2994,Summer
Hard rock,15854,200,office
Rap,99356,2503,Christmas
Rap,72876,2426,Summer
Rap,75821,2189,Christmas
Classical,101699,743,other
Rap,103778,33,Christmas
Rap,79286,3800,office
Rap,31423,672,other
Rap,87748,5736,get-together
Rap,9490,1032,Christmas
Rap,32726,3256,Summer
Classical,87228,4138,office
Rap,19205,3073,Christmas
Rap,74151,2397,get-together
Rap,48723,4493,get-together
Rap,23072,47,Summer
Rap,3494,5420,other
Rap,103942,41,Summer
Rap,103548,66,Christmas
Rap,71299,2771,office
Rap,80577,2905,Summer
Hard rock,37699,504,Summer
Rap,97375,3582,Summer
Hard rock,28844,2307,other
Rap,97247,4125,get-together
Rap,25307,971,Christmas
Rap,96202,2438,get-together
Classical,24484,3106,Summer
Rap,77570,3405,Christmas
Rap,69050,3006,Daily
Rap,59769,1142,office
Rap,103074,2007,office
Hard rock,58804,2352,get-together
Rap,41335,492,Christmas
Rap,84341,5175,other
Rap,75580,306,get-together
Rap,6655,5599,Daily
Hard rock,10161,3855,office
Hard rock,99789,912,Christmas
Rap,23807,7,Summer
Classical,37694,2558,Summer
Rap,84880,1386,other
Rap,29782,5364,Daily
Classical,41731,882,Christmas
Rap,4223,47,Summer
Rap,15373,2629,get-together
Rap,44685,5393,Daily
Rap,46293,1503,get-together
Rap,24770,52,other
Rap,55035,148,get-together
Rap,25923,2517,Summer
Rap,88689,4369,office
Rap,84609,3347,Summer
Rap,32686,2834,Daily
Rap,15645,984,Summer
Rap,34841,4466,other
Rap,20253,895,office
Rap,5533,1585,office
Classical,31478,3094,Summer
Rap,69812,1127,office
Rap,22662,3346,Daily
Rap,40591,2761,get-together
Rap,25751,3377,Christmas
Rap,65665,14,get-together
Rap,58692,3477,Daily
Rap,104971,3414,Daily
Rap,75975,2823,other
Classical,5681,2542,Summer
Classical,27552,1435,Christmas
Rap,21824,47,Summer
Rap,41298,1617,Summer
Hard rock,89424,40,other
Hard rock,13484,2035,other
Rap,91976,565,Summer
Rap,41219,2362,Christmas
Rap,63840,97,Summer
Classical,66409,3421,other
Classical,43639,436,other
Hard rock,31407,20,Christmas
Hard rock,64988,490,office
Rap,67003,1316,other
Rap,31690,442,Christmas
Rap,64785,4956,Daily
Rap,26899,3758,Summer
Rap,25275,311,get-together
Rap,15516,16,Summer
Classical,6732,2351,holiday
Classical,10499,1538,Christmas
Rap,29878,3256,Summer
Rap,44096,2518,Christmas
Hard rock,3167,2564,Summer
Rap,61049,3,Christmas
Rap,32268,561,get-together
Rap,46653,20,get-together
Rap,101061,215,get-together
Rap,40560,37,Christmas
Rap,59370,2668,Summer
Rap,65282,3092,Summer
Rap,1134,2035,Summer
Rap,56428,5,Christmas
Rap,36943,2994,Christmas
Rap,94272,207,get-together
Rap,104345,3613,Christmas
Rap,34303,3758,Christmas
Rap,76065,895,office
Rap,105513,1144,Christmas
Rap,36536,1316,Christmas
Rap,31193,141,other
Rap,25701,3832,Summer
Rap,23348,3260,other
Hard rock,91105,386,Summer
Rap,100012,1414,office
Rap,64560,2,get-together
Hard rock,37314,2245,other
Rap,4359,2260,Summer
Rap,38605,2379,Christmas
Rap,58747,2906,Summer
Rap,2416,1546,Summer
Rap,8363,3106,Christmas
Rap,78351,266,get-together
Rap,8482,1187,Summer
Rap,74340,2542,get-together
Rap,26215,119,Summer
Rap,63591,53,Summer
Rap,53137,9,get-together
Rap,53735,1114,Daily
Rap,91793,4004,Daily
Rap,29797,1950,other
Classical,22537,1243,Summer
Rap,24985,212,get-together
Rap,71199,4767,office
Rap,74990,14,Summer
Rap,87928,588,Summer
Rap,69387,1913,Christmas
Rap,74788,12,Summer
Rap,77767,138,Christmas
Rap,75394,16,Summer
Rap,35544,2696,Daily
Rap,103884,2524,Christmas
Rap,43601,2881,get-together
Hard rock,4986,3104,holiday
Rap,57177,988,Summer
Hard rock,36558,1085,Daily
Rap,39696,98,Summer
Classical,84075,3330,other
Rap,97865,1391,other
Rap,41377,3092,office
Rap,85167,1243,Summer
Rap,5366,4024,get-together
Rap,28367,3541,Christmas
Rap,80099,1104,get-together
Rap,87844,2520,Summer
Rap,23003,1,Summer
Rap,14574,2470,get-together
Classical,62936,2835,Summer
Rap,15806,1533,Christmas
Rap,43654,3835,other
Rap,22689,4,get-together
Rap,32020,1031,office
Rap,18023,721,Christmas
Rap,22311,4968,other
Rap,30479,3092,Summer
Hard rock,66409,4125,other
Rap,79379,41,Summer
Rap,90326,65,Christmas
Rap,80821,18,Summer
Rap,61279,212,Summer
Rap,27823,27,other
Classical,54728,3210,Summer
Rap,14714,28,get-together
Rap,31817,5,Christmas
Rap,63240,56,Christmas
Rap,42694,732,Summer
Rap,104540,5364,other
Rap,42582,1,other
Classical,64681,1084,Summer
Rap,29285,1975,holiday
Rap,38254,2853,Christmas
Rap,50850,2513,office
Rap,18341,4022,Daily
Rap,44851,2355,other
Rap,10417,3698,Summer
Classical,39576,2496,Summer
Classical,68014,2607,Summer
Rap,67703,62,Summer
Classical,78253,5828,get-together
Rap,26931,1192,other
Rap,56165,2538,Summer
Rap,34166,794,Summer
Rap,37588,2001,get-together
Rap,43876,1131,Summer
Classical,89473,28,Summer
Hard rock,101467,2614,other
Rap,24214,2641,other
Rap,57131,110,get-together
Classical,19837,3248,get-together
Hard rock,27329,2202,get-together
Rap,74829,3097,Summer
Rap,78424,121,Christmas
Rap,47032,2260,Christmas
Classical,96371,2565,get-together
Rap,78833,5571,Daily
Rap,11819,1654,Summer
Rap,860,3110,other
Rap,82758,2225,other
Rap,36698,3835,other
Rap,24257,153,Summer
Rap,77833,1083,other
Rap,70768,28,Summer
Rap,277,898,Christmas
Hard rock,98683,711,get-together
Classical,54087,1537,Christmas
Rap,99630,2242,get-together
Rap,67041,253,Summer
Rap,3528,1318,Christmas
Rap,14621,354,other
Hard rock,97978,2728,get-together
Rap,100688,3843,get-together
Rap,44236,2066,Summer
Hard rock,37169,40,get-together
Rap,50900,645,Summer
Rap,10000,14,Summer
Classical,26161,1608,Summer
Rap,50329,37,get-together
Rap,63054,1669,Summer
Rap,76016,17,Christmas
Rap,83973,2182,Summer
Rap,87656,447,Summer
Rap,76475,62,Christmas
Classical,45757,3685,Summer
Rap,40794,574,other
Rap,93411,3360,Christmas
Rap,9044,3367,Christmas
Rap,82973,3488,Summer
Rap,1031,2696,other
Rap,15958,27,Summer
Classical,16226,2259,other
Hard rock,68131,890,Christmas
Classical,28745,2206,Summer
Rap,75543,371,Summer
Rap,98943,3389,holiday
Classical,32139,6,Christmas
Classical,94261,2599,Christmas
Rap,74846,3841,other
Classical,140,445,Summer
Classical,32962,3716,get-together
Rap,35832,3184,get-together
Hard rock,38235,5008,Daily
Rap,13818,97,get-together
Rap,92233,132,Summer
Hard rock,49514,17,Christmas
Rap,94856,3755,Summer
Rap,17843,1918,get-together
Classical,104119,3685,Summer
Classical,99929,337,Summer
Hard rock,49128,4316,office
Rap,72432,1057,other
Hard rock,47675,5057,office
Classical,27490,97,get-together
Classical,61749,2556,office
Rap,70712,4438,office
Rap,93946,928,Summer
Rap,30018,1303,Summer
Rap,30895,7,other
Rap,13569,632,Summer
Rap,51201,2513,office
Rap,87183,18,Christmas
Classical,74987,3390,Christmas
Rap,298,3256,Summer
Classical,43721,2741,Summer
Rap,96678,2943,Summer
Rap,25347,5717,other
Rap,5873,1799,office
Classical,18493,3689,other
Hard rock,90400,81,Christmas
Classical,80274,2891,get-together
Rap,31720,4932,holiday
Rap,22040,109,other
Rap,36856,5093,get-together
Rap,42843,3949,Daily
Rap,22574,3718,other
Rap,92337,1028,Summer
Rap,44288,971,Summer
Rap,33171,523,get-together
Rap,96996,2953,Summer
Rap,96295,7,Christmas
Rap,29936,3788,Summer
Rap,82023,1403,get-together
Rap,78498,100,Summer
Classical,3572,3573,get-together
Rap,66360,1524,Daily
Rap,93220,4289,Daily
Rap,32692,3100,Christmas
Rap,15215,2765,Christmas
Classical,25855,3964,Daily
Rap,80575,461,other
Rap,68414,1218,get-together
Classical,28209,2994,Summer
Hard rock,104566,3638,Summer
Rap,70391,5799,get-together
Rap,84018,1,Summer
Rap,41378,3378,Summer
Rap,22091,2351,get-together
Rap,3569,3601,Summer
Hard rock,56333,37,Christmas
Classical,7491,4194,other
